itemId,status,created,lastModif,Unique-ID -- 354,Agent Type -- 320,Genus / Virus Group -- 321,Species / Virus Name -- 322,NIH -- 323,NIH notes -- 324,BMBL -- 325,Australia / New Zealand -- 326,Austrailia / New Zealand notes -- 327,Belgium -- 328,Belgium notes -- 329,Canada -- 330,Canada PSDS -- 331,Canada Notes -- 332,European Community -- 333,European Community notes -- 334,Georgia -- 337,Georgia notes -- 338,Germany -- 335,Germany notes -- 336,Singapore -- 339,Singapore notes -- 340,Singapore schedule -- 341,Switzerland -- 342,Switzerland notes -- 343,United Kingdom -- 344,United Kingdom notes -- 345,Human Pathogen -- 346,Animal Pathogen -- 347,Plant Pathogen -- 348,Select Agent CDC -- 349,Select Agent USDA -- 350
27053,o,1596975478,1596975478,17903,bacteria,Leptospira,interrogans,2,All serotypes,2,2,Can penetrate intact skin.,2,,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/leptospira-interrogans-material-safety-data-sheets-msds.html,,2,all serovars,2,,2,Z,,,,2,,2,,y,y,n,n,n
27054,o,1596975478,1596975478,17904,bacteria,Leptospira,kirschneri,,,2,,,2,RG 3 in animals,,,,,,,,2,Z,,,,2,,,,y,y,n,n,n
27055,o,1596975478,1596975478,17905,bacteria,Leptospira,noguchii,,,2,,,2,RG 3 in animals,,,,,,,,2,Z,,,,2,,,,y,y,n,n,n
27056,o,1596975478,1596975478,17906,bacteria,Leptospira,santarosai,,,2,,,2,RG 3 in animals,,,,,,,,2,Z,,,,2,,,,y,y,n,n,n
27057,o,1596975478,1596975478,17907,bacteria,Leptospira,weilii,,,2,,,2,RG 3 in animals,,,,,,,,2,Z,,,,2,,,,y,y,n,n,n
27058,o,1596975478,1596975478,17908,bacteria,Levinea,malonatica,,,,,,,,,,,,,,,,,,,,2,,,,y,n,n,n,n
27059,o,1596975478,1596975478,17909,bacteria,Liberobacter,africanum,,,,,,,,,,,,,,,,,,,,3,PP QUA,,,y,n,n,n,n
27060,o,1596975478,1596975478,17910,bacteria,Liberobacter,asiaticum,,,,,,,,,,,,,,,,,,,,3,PP QUA,,,y,n,n,n,n
27061,o,1596975478,1596975478,17911,bacteria,Listeria,ivanovii,2,,,,,2,,,,,2,,2,,2,"Z (subsp. Ivanovii, londoniensis)",,,,2,,2,,y,y,n,n,n
27062,o,1596975478,1596975478,17912,bacteria,Listeria,monocytogenes,2,,2,2,May be dangerous for pregnant women.,2,,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/listeria-monocytogenes.html,,2,,2,,2,Z,,,,2,,2,,y,y,n,n,n
27063,o,1596975478,1596975478,17913,bacteria,Listeria,spp.,2,,,2,,,,,,,,,,,,,,,,,,,,y,n,n,n,n
27064,o,1596975478,1596975478,17914,bacteria,Listonella,anguillarum,,,,,,2,,,,,,,,,,,,,,2,"PV, old name old name Vibrio anguillarum",,,n,y,n,n,n
27065,o,1596975478,1596975478,17915,bacteria,Mannheimia,glucosida,,,,,,,,,,,,,,,1,,,,,2,,,,y,n,n,n,n
27066,o,1596975478,1596975478,17916,bacteria,Mannheimia,granulomatis,,,,,,2,,,,,,,,,2,t,,,,2,,,,n,y,n,n,n
27067,o,1596975478,1596975478,17917,bacteria,Mannheimia,haemolytica,,,,,,2,,,,,,,,,2,ht,,,,2,,,,n,y,n,n,n
27068,o,1596975478,1596975478,17918,bacteria,Mannheimia,ruminalis,,,,,,,,,,,,,,,1,,,,,2,,,,y,n,n,n,n
27069,o,1596975478,1596975478,17919,bacteria,Mannheimia,varigena,,,,,,2,,,,,,,,,2,t,,,,2,,,,n,y,n,n,n
27070,o,1596975478,1596975478,17920,bacteria,Megasphaera,elsdenii,,,,,,,,,,,,,,,2,ht,,,,2,,,,y,n,n,n,n
27071,o,1596975478,1596975478,17921,bacteria,Melissococcus,pluton,,,,,,3,,,,,,,,,,,,,,2, PI,,,n,y,n,n,n
27072,o,1596975478,1596975478,17922,bacteria,Methylobacterium,mesophilicum,,,,,,,,,,,,,,,1,+,,,,1,PIIC,,,n,n,n,n,n
27073,o,1596975478,1596975478,17923,bacteria,Microvirgula,aerodenitrificans,,,,,,,,,,,,,,,1,,,,,2, (some strains are RG  1),,,y,n,n,n,n
27074,o,1596975478,1596975478,17924,bacteria,Mimae,polymorpha,,,,,,,,,,,,,,,,,,,,,,,,y,n,n,n,n
27075,o,1596975478,1596975478,17925,bacteria,Mitsuokella,multacida,,,,,,,,,,,,,,,2,,,,,2, old name Bacteroides multacidus,,,y,n,n,n,n
27076,o,1596975478,1596975478,17926,bacteria,Mobiluncus,curtisii,,,,,,2,,,,,,,,,2,,,,,2," (subsp. curtisii,  holmesii)",,,y,n,n,n,n
27077,o,1596975478,1596975478,17927,bacteria,Mobiluncus,mulieris,,,,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27078,o,1596975478,1596975478,17928,bacteria,Moraxella,atlantae,2,,,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/moraxella.html,,,,,,2,,,,,2,,,,y,n,n,n,n
27079,o,1596975478,1596975478,17929,bacteria,Moraxella,caprae,2,,,,,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/moraxella.html,,,,,,1,,,,,2, PV,,,n,y,n,n,n
27080,o,1596975478,1596975478,17930,bacteria,Moraxella,catarrhalis,2,,,,,2,,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/moraxella.html,,,,2,,2,ht,,,,2,,2,,y,n,n,n,n
27081,o,1596975478,1596975478,17931,bacteria,Moraxella,equi,2,,,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/moraxella.html,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27082,o,1596975478,1596975478,17932,bacteria,Moraxella,lacunata,2,,,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/moraxella.html,,,,,,2,,,,,2,,,,y,n,n,n,n
27083,o,1596975478,1596975478,17933,bacteria,Moraxella,nonliquefaciens,2,,,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/moraxella.html,,,,,,2,,,,,2,,,,y,n,n,n,n
27084,o,1596975478,1596975478,17934,bacteria,Moraxella,osloensis,2,,,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/moraxella.html,,,,,,2,ht,,,,2,,,,y,n,n,n,n
27085,o,1596975478,1596975478,17935,bacteria,Moraxella,saccharolytica,2,,,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/moraxella.html,,,,,,2,,,,,2,,,,y,n,n,n,n
27086,o,1596975478,1596975478,17936,bacteria,Moraxella,spp.,2,,,,,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/moraxella.html,,,,,,,,,,,,,,,y,y,n,n,n
27087,o,1596975478,1596975478,17937,bacteria,Moraxella (Branhamella),ovis,2,,,,,2,,,,,,,,,2,t,,,,2,,,,n,y,n,n,n
27088,o,1596975478,1596975478,17938,bacteria,Morganella,morganii,,,,,,2,,,,,2,,,,2,"(subsp. Morganii, sibonii)",,,,2," (including subsp. morganii, sibonii,",2,,y,y,n,n,n
27089,o,1596975478,1596975478,17939,bacteria,Morococcus,cerebrosus,,,,,,,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27090,o,1596975478,1596975478,17940,bacteria,Mycobacterium,abscessus,2,,,,,2,,,,,,,,,2,ht,,,,2, (old name Mycobacterium chelonae subsp. abscessus),,,y,y,n,n,n
27091,o,1596975478,1596975478,17941,bacteria,Mycobacterium,africanum,2,,3,2,,3,,3,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/mycobacterium-tuberculosis-complex.html#footnote28,,3,V,2,,3,"V, Z",3,,First Schedule Part I,3,,3,Vaccine available,y,y,n,n,n
27092,o,1596975478,1596975478,17942,bacteria,Mycobacterium,asiaticum,2,,,,,2,,,,,,,,,2,ht,,,,2,,,,y,y,n,n,n
27093,o,1596975478,1596975478,17943,bacteria,Mycobacterium,avium,2,,,,,2,RG 3 in animals,2,,,2,Mycobacterium intracellulare,2,,2,"ht (also subsp. avium, paratuberculosis, silvaticum)",,,,2," (refer to Mycobacterium avium. Including subsp. aviumincluding: subsp.  avium, paratuberculosis, silvaticum)",2,,y,y,n,n,n
27094,o,1596975478,1596975478,17944,bacteria,Mycobacterium,bovis,3,Except BCG vaccine strain (RG2),3,,,3,,3,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/mycobacterium-tuberculosis-complex.html#footnote28,,3,"V, except BCG strain",3*,,3,"V, Z",3,,First Schedule Part I,3,(Except BCG strain),,,y,y,n,n,n
27095,o,1596975478,1596975478,17945,bacteria,Mycobacterium,bovis (BCG strains),2,,2,2,,3,,,,,,,2,,,,,,,1,,3,Vaccine available,y,y,n,n,n
27096,o,1596975478,1596975478,17947,bacteria,Mycobacterium,branderi,2,,2,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27097,o,1596975478,1596975478,17948,bacteria,Mycobacterium,canettii,2,,3,2,,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/mycobacterium-tuberculosis-complex.html#footnote28,,,,,,,,3,,First Schedule Part I,3,,,,y,n,n,n,n
27098,o,1596975478,1596975478,17949,bacteria,Mycobacterium,caprae,2,,3,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/mycobacterium-tuberculosis-complex.html#footnote28,,,,,,3,Z,,,,,,,,n,n,n,n,n
27099,o,1596975478,1596975478,17950,bacteria,Mycobacterium,celatum,2,,2,,,2,2,,,,,,,,2,ht,,,,2,,,,y,y,n,n,n
27100,o,1596975478,1596975478,17951,bacteria,Mycobacterium,chelonae,2,,2,,,2,,,,,2,,2,,2,t,,,,2," (old name old name Mycobacterium chelonae subsp. Chelonae. Including subsp. abscessus, chelonae)",2,,y,y,n,n,n
27101,o,1596975478,1596975478,17952,bacteria,Mycobacterium,conspicuum,2,,2,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27102,o,1596975478,1596975478,17953,bacteria,Mycobacterium,farcinogenes,2,,2,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27103,o,1596975478,1596975478,17954,bacteria,Mycobacterium,flavescens,2,,2,,,2,,,,,,,,,2,ht,,,,2,,,,y,n,n,n,n
27104,o,1596975478,1596975478,17955,bacteria,Mycobacterium,fortuitum,2,,2,,,2,,,,,2,,2,,2,"(subsp. Acetamidolyticum, fortuitum)",,,,2," (including subsp. acetamidolyticum,  fortuitum)",2,,y,y,n,n,n
27105,o,1596975478,1596975478,17956,bacteria,Mycobacterium,gastri,2,,2,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27106,o,1596975478,1596975478,17957,bacteria,Mycobacterium,genavense,2,,2,,,2,,,,,,,,,2,ht,,,,2,,,,y,y,n,n,n
27107,o,1596975478,1596975478,17958,bacteria,Mycobacterium,gordonae,2,,2,,,,,,,,,,,,1,ht+,,,,1,PIIC,,,n,n,n,n,n
27108,o,1596975478,1596975478,17959,bacteria,Mycobacterium,haemophilum,2,,2,,,2,,,,,,,,,2,ht,,,,2,,,,y,n,n,n,n
27109,o,1596975478,1596975478,17960,bacteria,Mycobacterium,heidelbergense,2,,2,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27110,o,1596975478,1596975478,17961,bacteria,Mycobacterium,interjectum,2,,2,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27111,o,1596975478,1596975478,17962,bacteria,Mycobacterium,intermedium,2,,2,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27112,o,1596975478,1596975478,17963,bacteria,Mycobacterium,intracellulare,2,,2,,,2,,,,,2,,,,2,ht,,,,2,,2,,y,n,n,n,n
27113,o,1596975478,1596975478,17964,bacteria,Mycobacterium,kansasii,2,,2,,,2,,,,,2,,2,,2,ht,,,,2,,2,,y,n,n,n,n
27114,o,1596975478,1596975478,17965,bacteria,Mycobacterium,lentiflavum,2,,2,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27115,o,1596975478,1596975478,17966,bacteria,Mycobacterium,leprae,2,,2,,,3,,2,,,3,,3,,3,ht,,,,3,,3, Vaccine available,y,n,n,n,n
27116,o,1596975478,1596975478,17967,bacteria,Mycobacterium,lepraemurium,2,,2,,,3,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27117,o,1596975478,1596975478,17968,bacteria,Mycobacterium,malmoense,2,,2,,,2,,,,,2,,3,,2,ht,,,,2,,3,,y,n,n,n,n
27118,o,1596975478,1596975478,17969,bacteria,Mycobacterium,marinum,2,,2,,,2,,,,,2,,2,,2,Z,,,,2,,2,,y,y,n,n,n
27119,o,1596975478,1596975478,17970,bacteria,Mycobacterium,microti,2,,3,2,,3,: (*),3,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/mycobacterium-tuberculosis-complex.html#footnote28,,3,**,3*,,3(**),Z,3,,First Schedule Part I,3, **,3,*,y,n,n,n,n
27120,o,1596975478,1596975478,17971,bacteria,Mycobacterium,mucogenicum,2,,2,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27121,o,1596975478,1596975478,17972,bacteria,Mycobacterium,novocastrense,2,,2,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27122,o,1596975478,1596975478,17973,bacteria,Mycobacterium,paratuberculosis,2,,2,,,,,,,,2,,2,,,,,,,2,,2,,y,y,n,n,n
27123,o,1596975478,1596975478,17974,bacteria,Mycobacterium,peregrinum,2,,2,,,,,,,,,,,,2,ht,,,,1,PIIC,,,n,n,n,n,n
27124,o,1596975478,1596975478,17975,bacteria,Mycobacterium,pinnipedii,2,,3,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/mycobacterium-tuberculosis-complex.html#footnote28,,,,,,3,Z,,,,,,,,n,n,n,n,n
27125,o,1596975478,1596975478,17976,bacteria,Mycobacterium,porcinum,2,,2,,,2,,,,,,,,,2,ht,,,,2,PV,,,n,y,n,n,n
27126,o,1596975478,1596975478,17977,bacteria,Mycobacterium,scrofulaceum,2,,2,,,2,,,,,2,,2,,2,ht,,,,2,,2,,y,n,n,n,n
27127,o,1596975478,1596975478,17978,bacteria,Mycobacterium,senegalense,2,,2,,,2,,,,,,,,,2,t,,,,2,PV,,,y,y,n,n,n
27128,o,1596975478,1596975478,17979,bacteria,Mycobacterium,shimoidei,2,,2,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27129,o,1596975478,1596975478,17980,bacteria,Mycobacterium,simiae,2,,2,,,2,,,,,2,,2,,2,ht,,,,2,,2,,y,y,n,n,n
27130,o,1596975478,1596975478,17981,bacteria,Mycobacterium,spp.,2,,2,2,f: High risk of aerosol spread.,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/mycobacterium-tuberculosis-complex.html#footnote28,,,,,,,,,,,,,,,y,n,n,n,n
27131,o,1596975478,1596975478,17982,bacteria,Mycobacterium,szulgai,2,,2,,,2,,,,,2,,3,,2,ht,,,,2,,3,,y,n,n,n,n
27132,o,1596975478,1596975478,17983,bacteria,Mycobacterium,triplex,2,,2,,,2,,,,,,,,,2,,,,,2, TMP,,,y,n,n,n,n
27133,o,1596975478,1596975478,17984,bacteria,Mycobacterium,tuberculosis,2,,3,3,"c: Vaccination, sec Clause 2.6.4.; d: Respiratory protection should be considered.; e: Greater than 5000 cultures per year, susceptibility testing, known multi-drug resistant strains. See references in Clause 3.3.2.1.",3,,3,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/mycobacterium-tuberculosis-complex.html#footnote28,,3,V,3*,,3,"V, Z",3,,First Schedule Part I,3, (Including subsp. caprae and subsp. tuberculosis ),3, Vaccine available,y,y,n,n,n
27134,o,1596975478,1596975478,17985,bacteria,Mycobacterium,tusciae,2,,2,,,2,,,,,,,,,1,,,,,2,,,,y,n,n,n,n
27135,o,1596975478,1596975478,17986,bacteria,Mycobacterium,ulcerans,2,,2,,,3,: (*),,,,3,**,3*,,3(**),,,,,3, **,3,*,y,y,n,n,n
27136,o,1596975478,1596975478,17987,bacteria,Mycobacterium,vaccae,2,,2,,,,,,,,,,,,2,ht,,,,2, PV,,,n,y,n,n,n
27137,o,1596975478,1596975478,17988,bacteria,Mycobacterium,wolinskyi,2,,2,,,,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27138,o,1596975478,1596975478,17989,bacteria,Mycobacterium,xenopi,2,,2,,,2,,,,,2,,2,,2,ht,,,,2,,2,,y,y,n,n,n
27139,o,1596975478,1596975478,17990,bacteria,Mycoplasma,adleri,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27140,o,1596975478,1596975478,17991,bacteria,Mycoplasma,agalactiae,2,Restricted animal pathogen,,,,3,,,,,,,,,2,t3,,,,2, PV,,,y,y,n,n,n
27141,o,1596975478,1596975478,17993,bacteria,Mycoplasma,alkalescens,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27142,o,1596975478,1596975478,17994,bacteria,Mycoplasma,anatis,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27143,o,1596975478,1596975478,17995,bacteria,Mycoplasma,arginini,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27144,o,1596975478,1596975478,17996,bacteria,Mycoplasma,arthritidis,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27145,o,1596975478,1596975478,17997,bacteria,Mycoplasma,bovigenitalium,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27146,o,1596975478,1596975478,17998,bacteria,Mycoplasma,bovirhinis,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27147,o,1596975478,1596975478,17999,bacteria,Mycoplasma,bovis,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27148,o,1596975478,1596975478,18000,bacteria,Mycoplasma,bovoculi,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27149,o,1596975478,1596975478,18001,bacteria,Mycoplasma,buteonis,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27150,o,1596975478,1596975478,18002,bacteria,Mycoplasma,californicum,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27151,o,1596975478,1596975478,18003,bacteria,Mycoplasma,canadense,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27152,o,1596975478,1596975478,18004,bacteria,Mycoplasma,canis,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27153,o,1596975478,1596975478,18005,bacteria,Mycoplasma,capricolum,2,,,,,2,,,,,,,,,2,t,,,,2 or 3,PV; subsp. Capricolum is RG 2 and subsp. Capripneumoniae is RG3,,,n,y,n,n,y
27154,o,1596975478,1596975478,18006,bacteria,Mycoplasma,caviae,2,,,,,2,,,,,2,,2,,2,ht+,,,,2,,2,,y,n,n,n,n
27155,o,1596975478,1596975478,18007,bacteria,Mycoplasma,collis,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27156,o,1596975478,1596975478,18008,bacteria,Mycoplasma,columbinasale,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27157,o,1596975478,1596975478,18009,bacteria,Mycoplasma,conjunctivae,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27158,o,1596975478,1596975478,18010,bacteria,Mycoplasma,corogypsi,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27159,o,1596975478,1596975478,18011,bacteria,Mycoplasma,crocodyli,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27160,o,1596975478,1596975478,18012,bacteria,Mycoplasma,cynos,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27161,o,1596975478,1596975478,18013,bacteria,Mycoplasma,dispar,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27162,o,1596975478,1596975478,18014,bacteria,Mycoplasma,edwardii,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27163,o,1596975478,1596975478,18015,bacteria,Mycoplasma,equigenitalium,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27164,o,1596975478,1596975478,18016,bacteria,Mycoplasma,equirhinis,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27165,o,1596975478,1596975478,18017,bacteria,Mycoplasma,falconis,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27166,o,1596975478,1596975478,18018,bacteria,Mycoplasma,felis,2,,,,,2,,,,,,,,,2,Z,,,,2, PV,,,n,y,n,n,n
27167,o,1596975478,1596975478,18019,bacteria,Mycoplasma,fermentans,2,,,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27168,o,1596975478,1596975478,18020,bacteria,Mycoplasma,flocculare,2,,,,,2,,,,,,,,,2,t,,,,2,PV,,,n,y,n,n,n
27169,o,1596975478,1596975478,18021,bacteria,Mycoplasma,gallinarum,2,,,,,2,,,,,,,,,2,t,,,,2,PV,,,n,y,n,n,n
27170,o,1596975478,1596975478,18022,bacteria,Mycoplasma,gallisepticum,2,,,,,2,,,,,,,,,2,t,,,,2,PV,,,n,y,n,n,n
27171,o,1596975478,1596975478,18023,bacteria,Mycoplasma,gallopavonis,2,,,,,2,,,,,,,,,2,t,,,,2,PV,,,n,y,n,n,n
27172,o,1596975478,1596975478,18024,bacteria,Mycoplasma,gateae,2,,,,,2,,,,,,,,,2,t,,,,2,PV,,,n,y,n,n,n
27173,o,1596975478,1596975478,18025,bacteria,Mycoplasma,genitalium,2,,,,,2,,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/mycoplasma-genitalium.html,,,,,,2,,,,,2,,,,y,n,n,n,n
27174,o,1596975478,1596975478,18026,bacteria,Mycoplasma,glycophilum,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27175,o,1596975478,1596975478,18027,bacteria,Mycoplasma,gypis,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27176,o,1596975478,1596975478,18028,bacteria,Mycoplasma,hominis,2,,,,,2,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/mycoplasma-hominis.html,,2,,2,,2,ht,,,,2,,2,,y,n,n,n,n
27177,o,1596975478,1596975478,18029,bacteria,Mycoplasma,hyopneumoniae,2,,,,,2,,,,,,,,,2,t,,,,2, PV; old name old name Mycoplasma suipneumoniae,,,n,y,n,n,n
27178,o,1596975478,1596975478,18030,bacteria,Mycoplasma,hyorhinis,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27179,o,1596975478,1596975478,18031,bacteria,Mycoplasma,hyosynoviae,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27180,o,1596975478,1596975478,18032,bacteria,Mycoplasma,imitans,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27181,o,1596975478,1596975478,18033,bacteria,Mycoplasma,iowae,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27182,o,1596975478,1596975478,18034,bacteria,Mycoplasma,lipofaciens,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27183,o,1596975478,1596975478,18035,bacteria,Mycoplasma,maculosum,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27184,o,1596975478,1596975478,18036,bacteria,Mycoplasma,meleagridis,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27185,o,1596975478,1596975478,18037,bacteria,Mycoplasma,mycoides,2,Restricted animal pathogen,,,,,,,,,,,,,2,t3,,,,,,,,n,y,n,n,y
27186,o,1596975478,1596975478,18039,bacteria,Mycoplasma,mycoides subsp.capri,2,,,,,3,,,,,,,,,2,t3,,,,2, PV,,,n,y,n,n,n
27187,o,1596975478,1596975478,18040,bacteria,Mycoplasma,mycoides subsp.myocoides,2,,,,,3,,,,,,,,,2,t3,,,,3,"PV, EPD",,,n,y,n,n,n
27188,o,1596975478,1596975478,18041,bacteria,Mycoplasma,ovipneumoniae,2,,,,,2,,,,,,,,,2,t,,,,2,PV,,,n,y,n,n,n
27189,o,1596975478,1596975478,18042,bacteria,Mycoplasma,penetrans,2,,,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27190,o,1596975478,1596975478,18043,bacteria,Mycoplasma,phocacerebrale,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27191,o,1596975478,1596975478,18044,bacteria,Mycoplasma,phocarhinis,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27192,o,1596975478,1596975478,18045,bacteria,Mycoplasma,phocidae,2,,,,,2,,,,,,,,,,,,,,2, PV,,,n,y,n,n,n
27193,o,1596975478,1596975478,18046,bacteria,Mycoplasma,pneumoniae,2,,,2,f: High risk of aerosol spread.,2,,2,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/mycoplasma-pneumoniae.html,,2,,2,,2,,,,,2,,2,,y,n,n,n,n
27194,o,1596975478,1596975478,18047,bacteria,Mycoplasma,primatum,2,,,,,2,,,,,,,,,1,+,,,,1,PIIC,,,y,n,n,n,n
27195,o,1596975478,1596975478,18048,bacteria,Mycoplasma,pullorum,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27196,o,1596975478,1596975478,18049,bacteria,Mycoplasma,pulmonis,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27197,o,1596975478,1596975478,18050,bacteria,Mycoplasma,putrefasciens,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27198,o,1596975478,1596975478,18051,bacteria,Mycoplasma,salivarium,2,,,,,2,,,,,,,,,2,,,,,2,,,,y,n,n,n,n
27199,o,1596975478,1596975478,18052,bacteria,Mycoplasma,spp.,2,,,,,,,,https://www.canada.ca/en/public-health/services/laboratory-biosafety-biosecurity/pathogen-safety-data-sheets-risk-assessment/mycoplasma.html,"This risk group classification applies to the genus as a whole, but may not be representative of every species within the genus.",,,,,,,,,,,,,,y,n,n,n,n
27200,o,1596975478,1596975478,18053,bacteria,Mycoplasma,spumans,2,,,,,2,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
27201,o,1596975478,1596975478,18054,bacteria,Mycoplasma,sturni,2,,,,,,,,,,,,,,2,t,,,,2, PV,,,n,y,n,n,n
